season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2007,NYJ,P,,7,ACT,Ben Graham,Ben,Graham,1973-11-02,77,235,,00-0022954,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rn4n6km2mxgvzg117oim",,17,REG,A01,Ben,GRA128871,,32004752-4112-8871-4279-b158513cd19f,2005,2005,,
2007,SL,SS,,42,RES,Jerome Carter,Jerome,Carter,1982-10-25,71,219,,00-0022969,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1mvwg47ezwjxqprw6wo",,5,REG,A01,Jerome,CAR664043,,32004341-5266-4043-28e8-da92f2bbd79a,2005,2005,SL,117
2007,WAS,LB,,58,ACT,Matt Sinclair,Matthew,Sinclair,1982-07-24,73,244,,00-0022973,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrwtaslcfuir4vq9gwqh",,18,WC,A01,Matt,SIN022710,,32005349-4e02-2710-ee18-d0e3869bd4b5,2005,2005,,
2007,TB,LS,,48,ACT,Andrew Economos,Andrew,Economos,1982-06-24,73,250,,00-0022975,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckigz5znhdjsdruryym5",,18,WC,A01,Andrew,ECO444955,,32004543-4f44-4955-ee77-d676e502bded,2005,2005,,
2007,GB,RB,,25,ACT,Ryan Grant,Ryan,Grant,1982-12-09,73,224,,00-0022984,9475,ed6e199f-5da4-4cd7-aee3-9cc1b79e36d3,,4403,2609,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrxtpckmi1jm4ocqe9vp",,20,CON,A01,Ryan,GRA497823,,32004752-4149-7823-ca55-ab62618a68fa,2005,2005,,
2007,CIN,OLB,,57,ACT,Andre Frazier,Andre,Frazier,1982-06-29,77,255,,00-0022997,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kake9cdfhisbcbqrbetz",,2,REG,A01,Andre,FRA692107,,32004652-4169-2107-42bc-914946d192fd,2005,2005,,
2007,PIT,OLB,,54,ACT,Andre Frazier,Andre,Frazier,1982-06-29,77,255,,00-0022997,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kake9cdfhisbcbqrbetz",,18,WC,A01,Andre,FRA692107,,32004652-4169-2107-42bc-914946d192fd,2005,2005,,
2007,PIT,OLB,,97,ACT,Arnold Harrison,Arnold,Harrison,1982-09-20,75,241,,00-0022998,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j3dnwqwh8s9oqve11xun",,18,WC,A01,Arnold,HAR575391,,32004841-5257-5391-f752-705e0cf01db0,2005,2005,,
2007,GB,FB,,30,ACT,John Kuhn,John,Kuhn,1982-09-09,72,250,Shippensburg,00-0022999,9530,a7152c92-426c-4c6b-9629-da63f5c60ff8,7695,5160,2686,,1589,53,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbcwgq2o0ymmx4czvr4b",,20,CON,A01,John,KUH609436,30118,32004b55-4860-9436-1cb9-98e2b25b9116,2005,2005,,
2007,WAS,K,,6,ACT,Shaun Suisham,Shaun,Suisham,1981-12-29,72,197,Bowling Green State,00-0023001,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vyx61i2zefrmgr91rrvd",,18,WC,A01,Shaun,SUI593274,30120,32005355-4959-3274-fc94-236aaba8f842,2005,2005,,
2007,PIT,LS,,60,ACT,Greg Warren,Gregory,Warren,1981-10-18,75,252,North Carolina,00-0023003,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vpqbsxu0dz4ny5eimznf",,18,WC,A01,Greg,WAR647513,30123,32005741-5264-7513-6197-d6333be9a655,2005,2005,,
2007,NYG,DE,,95,RES,Adrian Awasom,Adrian,Awasom,1983-10-25,77,280,,00-0023005,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scidsmv0a8n8h6inmgmi",,2,REG,A01,Adrian,AWA609094,,32004157-4160-9094-d926-97590237e431,2005,2005,,
2007,OAK,CB,,23,ACT,Chris Carr,Charles,Carr,1983-04-30,70,180,,00-0023008,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v75kxv878ji8zbe6ju1f",,17,REG,A01,Chris,CAR356737,,32004341-5235-6737-a1ff-bcba61695f14,2005,2005,,
2007,DEN,T,,64,ACT,Erik Pears,Erik,Pears,1982-06-25,80,305,,00-0023016,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmcip8vtr6dqyj6spzlc",,17,REG,A01,Erik,PEA298484,,32005045-4129-8484-b466-e100300f3127,2005,2005,,
2007,DAL,C,,71,ACT,Cory Procter,Cory,Procter,1982-10-18,76,297,,00-0023023,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vwuiuex0rz1cdc1qqtba",,19,DIV,A01,Cory,PRO107702,,32005052-4f10-7702-cca0-98314ea0896e,2005,2005,,
2007,MIA,TE,,80,ACT,Aaron Halterman,Aaron,Halterman,1982-03-31,77,256,,00-0023051,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d10gwlk0cfmcudfh2hr2",,17,REG,A01,Aaron,HAL771225,,32004841-4c77-1225-eb1b-8cd3639422f9,2005,2005,,
2007,NYG,SS,,37,ACT,James Butler,James,Butler,1982-09-07,75,215,,00-0023053,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrrrf2irptctscxoi50z",,21,SB,A01,James,BUT259550,,32004255-5425-9550-2717-49100ed73a93,2005,2005,,
2007,MIN,P,,5,ACT,Chris Kluwe,Chris,Kluwe,1981-12-24,76,215,,00-0023060,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h6geox2bfvpftj5whjge",,17,REG,A01,Chris,KLU751480,,32004b4c-5575-1480-535c-886f045e4f6e,2005,2005,,
2007,SEA,FB,,43,ACT,Leonard Weaver,Leonard,Weaver,1982-09-23,72,242,,00-0023063,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/labfmyt1txkxmpqv8lir",,19,DIV,A01,Leonard,WEA679429,,32005745-4167-9429-9453-00dd2fb77ab3,2005,2005,,
2007,CAR,CB,,29,ACT,Patrick Dendy,Patrick,Dendy,1982-03-10,72,190,,00-0023068,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhejbcwdviwq5ebhtnhp",,17,REG,I01,Patrick,DEN015971,,32004445-4e01-5971-50a7-5f45c76142c9,2005,2005,,
2007,MIA,RB,,27,ACT,Sam Gado,Samkon,Gado,1982-11-13,70,226,,00-0023074,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkb0g7uoehzec5xv7pvd",,17,REG,A01,Sam,GAD679834,,32004741-4467-9834-fd4e-b0c1660af512,2005,2005,,
2007,HST,RB,,35,ACT,Sam Gado,Samkon,Gado,1982-11-13,70,226,,00-0023074,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkb0g7uoehzec5xv7pvd",,7,REG,I01,Sam,GAD679834,,32004741-4467-9834-fd4e-b0c1660af512,2005,2005,,
2007,CLV,ILB,,53,RES,Kris Griffin,Kristofor,Griffin,1981-05-27,75,245,,00-0023075,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxrente0quca8qqme0se",,13,REG,A01,Kris,GRI198198,,32004752-4919-8198-b59f-0dc1a0fc96eb,2005,2005,,
2007,SD,OLB,,92,ACT,Marques Harris,Marques,Harris,1981-09-20,73,231,,00-0023084,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r8vckbvcsbxkc9n2s5d5",,20,CON,A01,Marques,HAR477095,,32004841-5247-7095-bc30-099fec69f114,2005,2005,,
2007,MIA,T,,71,ACT,Cory Lekkerkerker,Cory,Lekkerkerker,1981-07-25,79,323,,00-0023086,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmkbjwcr5e9marihichk",,17,REG,A01,Cory,LEK362714,,32004c45-4b36-2714-6a5b-487470e066ce,2005,2005,,
2007,MIA,DE,,75,ACT,Derreck Robinson,Derreck,Robinson,1982-03-03,76,289,,00-0023090,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hdnqpd5jwi5fobigu1g5",,17,REG,A01,Derreck,ROB400617,,3200524f-4240-0617-4d97-d9a55806075f,2005,2005,,
2007,DET,CB,,47,ACT,Patrick Body,Patrick,Body,1982-01-17,74,198,,00-0023100,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eeb5mj6phnpqj3wfqxax",,17,REG,I01,Patrick,BOD811706,,3200424f-4481-1706-8f93-74b1061b0749,2005,2005,,
2007,CIN,SS,,44,RES,Herana-Daze Jones,Herana-Daze,Jones,1982-04-15,71,205,,00-0023102,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtdheq4r19ysgo3dhjzf",,12,REG,I01,Herana-Daze,JON387013,,32004a4f-4e38-7013-cf3c-f661c9ae3111,2005,2005,,
2007,ATL,C,,67,ACT,Ben Wilkerson,Benjamin,Wilkerson,1982-11-22,76,305,,00-0023107,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ugs0qgc1cbm0lhoejwgv",,17,REG,A01,Ben,WIL065380,,32005749-4c06-5380-cb5d-fa6c50b706e2,2005,2005,,
2007,NE,TE,,82,ACT,Stephen Spach,Stephen,Spach,1982-07-18,76,250,,00-0023108,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/czjy710hzuvlnvzuomak",,21,SB,I01,Stephen,SPA047461,,32005350-4104-7461-3c30-e669652476a5,2005,2005,,
2007,DET,CB,,33,ACT,Dovonte Edwards,Dovonte,Edwards,1982-10-17,72,182,,00-0023114,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ttdfmfigsmxtkolzailk",,17,REG,A01,Dovonte,EDW312495,,32004544-5731-2495-481c-50553ff6656a,2005,2005,,
2007,JAX,OLB,,55,ACT,Roy Manning,Roy,Manning,1981-12-04,74,245,,00-0023119,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svhhdezuekyqi27nnljv",,10,REG,I01,Roy,MAN535062,,32004d41-4e53-5062-6f99-8666eb6774fb,2005,2005,,
2007,CIN,OLB,,95,ACT,Roy Manning,Roy,Manning,1981-12-04,74,245,,00-0023119,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svhhdezuekyqi27nnljv",,17,REG,A01,Roy,MAN535062,,32004d41-4e53-5062-6f99-8666eb6774fb,2005,2005,,
2007,HST,QB,,7,ACT,Shane Boyd,Shane,Boyd,1982-09-18,73,232,,00-0023126,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgrikejjijggtdxk0x2f",,17,REG,A01,Shane,BOY323870,,3200424f-5932-3870-d2dc-2e2d9fdf03c9,2005,2005,,
2007,NYG,FB,,24,RES,Robert Douglas,Robert,Douglas,1982-07-25,73,230,,00-0023131,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjnzaa3j1g8kceyrlxvh",,4,REG,I01,Robert,DOU620676,,3200444f-5562-0676-54fd-54e06e7cbbfd,2005,2005,,
2007,ATL,SS,,41,ACT,Antoine Harris,Antoine,Harris,1982-04-08,70,200,,00-0023136,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qnzbd2n3lzh21qkpncph",,17,REG,A01,Antoine,HAR343433,,32004841-5234-3433-22a6-ab97f7e065e6,2005,2005,,
2007,SL,QB,,3,ACT,Brock Berlin,Brock,Berlin,1981-07-04,73,215,,00-0023158,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oxkpflmrqjh6mb5h7fzw",,17,REG,I02,Brock,BER178784,,32004245-5217-8784-ef1e-8a8e96d31755,2005,2005,,
2007,GB,T,,69,ACT,Orrin Thompson,Orrin,Thompson,1982-11-11,78,322,,00-0023168,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxntznwez8etg6iwwga4",,20,CON,I01,Orrin,THO638025,,32005448-4f63-8025-5f86-b6e8160ad4e4,2005,2005,,
2007,MIA,LS,,92,ACT,John Denney,John,Denney,1978-12-13,77,270,Brigham Young,00-0023173,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r592pzrlchblgsanedxc",,17,REG,A01,John,DEN261515,30311,32004445-4e26-1515-9185-dd389270fe92,2005,2005,,
2007,CLV,DE,,75,ACT,Simon Fraser,Simon,Fraser,1983-03-27,78,300,,00-0023174,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l05susv9xsub8byzhlwb",,17,REG,A01,Simon,FRA673980,,32004652-4167-3980-46ef-44c9650fe2fd,2005,2005,,
2007,CLV,WR,,16,ACT,Joshua Cribbs,Joshua,Cribbs,1983-06-09,73,215,,00-0023176,9270,cc275b47-1dfc-4125-80de-8781f773fe1c,7448,4631,2544,,4291,166,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/biljapl7dpexygnojajq",,17,REG,A01,Joshua,CRI120494,,32004352-4912-0494-496f-4f349cf19e9f,2005,2005,,
2007,OAK,LS,,59,ACT,Jon Condo,Jon,Condo,1981-08-26,75,250,Maryland,00-0023177,9276,9c6d7765-03dd-4266-aeaa-926e5a85235f,7455,7122,2539,,5083,199,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pyy47jv0byo9lhyngja9",,17,REG,A01,Jon,CON072674,30315,3200434f-4e07-2674-2d6d-fb6effb80e24,2005,2005,,
2007,DAL,TE,,89,ACT,Tony Curtis,Tony,Curtis,1983-02-11,77,265,,00-0023179,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpg0q9yx5tgtaf3ffdbw",,19,DIV,A01,Tony,CUR757096,,32004355-5275-7096-6bb1-48f2b59ad28d,2005,2005,,
2007,ATL,T,,73,ACT,Harvey Dahl,Harvey,Dahl,1981-06-24,77,313,,00-0023180,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/posphhu7cv2ogdzes3qk",,17,REG,A01,Harvey,DAH255392,,32004441-4825-5392-fe3f-46b6b8e503c5,2005,2005,,
2007,WAS,CB,,29,ACT,Leigh Torrence,Leigh,Torrence,1982-01-04,71,179,,00-0023186,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvmjfwa4ylwlgtdd0nmh",,18,WC,A01,Leigh,TOR692424,,3200544f-5269-2424-46aa-f61c3dee2587,2005,2005,,
2007,ARZ,WR,,10,ACT,Jamaica Rector,Jamaica,Rector,1981-08-10,70,183,,00-0023188,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pno7jvpltka8alws5lvx",,17,REG,I01,Jamaica,REC653214,,32005245-4365-3214-8586-1aa25ebda607,2005,2005,,
2007,DAL,RB,,28,ACT,Tyson Thompson,Tyson,Thompson,1981-05-21,73,225,,00-0023192,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ssakrcg2pwr60dq4dgge",,19,DIV,I01,Tyson,THO717589,,32005448-4f71-7589-6b05-ef332bc7e48f,2005,2005,,
2007,IND,DT,,95,ACT,Darrell Reid,Darrell,Reid,1982-06-20,74,288,,00-0023199,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sfycsrwr5la2npbjlzlk",,19,DIV,A01,Darrell,REI256524,,32005245-4925-6524-c271-d36ce3e082a9,2005,2005,,
2007,ARZ,FS,,47,ACT,Aaron Francisco,Aaron,Francisco,1983-07-05,74,207,,00-0023213,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agt6bgudhdxc0hwyk9i8",,17,REG,A01,Aaron,FRA212200,,32004652-4121-2200-897f-a3298c0da7c5,2005,2005,,
2007,MIN,OLB,,59,ACT,Heath Farwell,Heath,Farwell,1981-12-31,72,235,,00-0023215,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/joqsz4ut9jmmquhtsdoh",,17,REG,A01,Heath,FAR798216,,32004641-5279-8216-3da9-6930b0045574,2005,2005,,
2007,HST,DT,,93,ACT,Tim Bulman,Tim,Bulman,1982-10-31,76,292,,00-0023219,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o1lspd0ptvvptjfvhffq",,17,REG,A01,Tim,BUL698188,,32004255-4c69-8188-9905-94cea41cc4c0,2005,2005,,
2007,GB,WR,,18,RES,Carlyle Holiday,Carlyle,Holiday,1981-10-04,74,217,,00-0023222,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z6qgc09rasssbgxlylvp",,1,REG,A01,Carlyle,HOL082123,,3200484f-4c08-2123-b9ec-16aabbccc391,2005,2005,,
2007,ATL,P,,9,ACT,Michael Koenen,Michael,Koenen,1982-07-13,71,194,,00-0023234,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hu8j84jf4ytn55rny2w0",,17,REG,A01,Michael,KOE461116,,32004b4f-4546-1116-e785-37f5c102e43f,2005,2005,,
2007,BLT,MLB,,58,CUT,Dennis Haley,Dennis,Haley,1982-02-18,73,247,,00-0023241,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nm9pi9o6p2an1cv4cfxl",,2,REG,A01,Dennis,HAL110175,,32004841-4c11-0175-db13-e9bf380221ad,2005,2005,,
2007,DEN,G,,72,ACT,Isaac Snell,Isaac,Snell,1981-11-04,78,288,,00-0023246,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zietfx6fn1gsodhzwcdq",,17,REG,I01,Isaac,SNE449895,,3200534e-4544-9895-c572-e8e6fdbd3cf2,2005,2005,,
2007,NE,FB,,38,ACT,Kyle Eckel,Kyle,Eckel,1981-12-30,71,237,,00-0023251,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wfubjtrcapebpohtr1os",,21,SB,A01,Kyle,ECK309504,,32004543-4b30-9504-dc16-5447f6ec47a3,2005,2005,,
2007,CHI,K,,9,ACT,Robbie Gould,Robbie,Gould,1982-12-06,72,183,Penn State,00-0023252,9354,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,7520,4686,2607,,1410,49,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakpiwhnutg2rvoyrmgh",,17,REG,A01,Robbie,GOU258729,30403,3200474f-5525-8729-db48-d9e3a46235a3,2005,2005,,
2007,NE,DE,,99,RES,Mike Wright,Mike,Wright,1982-03-01,76,295,,00-0023255,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e8szvdxvpjrsttqk9jee",,14,REG,A01,Mike,WRI572219,,32005752-4957-2219-d1af-c8d307649a97,2005,2005,,
2007,BUF,TE,,48,DEV,Brad Cieslak,Bradley,Cieslak,1982-07-01,75,253,,00-0023258,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yb3nvgfy9p4slgtcsqzv",,13,REG,I01,Brad,CIE593274,,32004349-4559-3274-58d6-7125d154706a,2005,2005,,
2007,WAS,DT,,79,ACT,Lorenzo Alexander,Lorenzo,Alexander,1983-05-31,73,300,California,00-0023259,9424,38a7122f-5c9d-4b65-99bc-b9822f9d981a,7569,7166,2476,,11940,678,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr7kcy09b67a7q6ma6lx",,18,WC,A01,Lorenzo,ALE509608,30412,3200414c-4550-9608-2118-3bbb6cc8aec6,2005,2005,,
2007,BUF,FS,,42,ACT,Jim Leonhard,James,Leonhard,1982-10-27,68,185,,00-0023287,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w9hmdrkndypmrxjoyqdn",,17,REG,A01,Jim,LEO708542,,32004c45-4f70-8542-20f3-f369c44c9e98,2005,2005,,
2007,DAL,CB,,23,ACT,Evan Oglesby,Evan,Oglesby,1981-12-18,70,185,,00-0023288,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xhulhxigpuo1fhfbplsz",,19,DIV,I01,Evan,OGL376528,,32004f47-4c37-6528-38fd-46bef4bcd439,2005,2005,,
2007,DAL,LS,,91,ACT,L.P. Ladouceur,Louis-Philippe,Ladouceur,1981-03-13,76,251,California,00-0023298,9349,58ac0e67-b0c1-4a2d-b89d-ccf3296c787f,7512,7095,,,5668,225,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b9a7s0amdroxdktpmsgp",,19,DIV,A01,L.P.,LAD000000,30452,32004c41-4400-0000-8d79-1c8a809670c5,2005,2005,,
2007,MIA,G,,68,ACT,Ikechuku Ndukwe,Ikechuku,Ndukwe,1982-07-17,76,338,,00-0023299,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcawm6epac8t7dwuk4zk",,17,REG,I01,Ikechuku,NDU355964,,32004e44-5535-5964-9eff-938f9dac8119,2005,2005,,
2007,BLT,G,,63,ACT,Ikechuku Ndukwe,Ikechuku,Ndukwe,1982-07-17,76,338,,00-0023299,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcawm6epac8t7dwuk4zk",,6,REG,A01,Ikechuku,NDU355964,,32004e44-5535-5964-9eff-938f9dac8119,2005,2005,,
2007,NO,WR,,16,ACT,Lance Moore,Lance,Moore,1983-08-31,69,190,Toledo,00-0023310,9400,65ec05af-e851-4988-86f4-62c4f775a1a3,7544,4717,2718,,6768,270,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfjxc892mfkni8ywtheh",,17,REG,A01,Lance,MOO468248,30469,32004d4f-4f46-8248-a163-8aa29251fa4f,2005,2005,,
2007,OAK,OLB,,50,ACT,Isaiah Ekejiuba,Isaiah,Ekejiuba,1981-10-05,76,240,,00-0023313,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gavri3gmc3gxkk4nhp7h",,17,REG,A01,Isaiah,EKE160287,,3200454b-4516-0287-29c7-ea78065e66fb,2005,2005,,
2007,NE,S,,41,ACT,Raymond Ventrone,Raymond,Ventrone,1982-10-21,70,200,,00-0023316,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbfoh2iyim17lzihj1ra",,21,SB,A01,Raymond,VEN263361,,32005645-4e26-3361-332d-8db541fbb004,2005,2005,,
2007,HST,C,,63,RES,Chris White,Chris,White,1983-02-28,74,293,,00-0023318,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmn9c3erbt9anqjrqoso",,13,REG,A01,Chris,WHI134939,,32005748-4913-4939-12ea-cf5be58ffa80,2005,2005,,
2007,CAR,DT,,91,ACT,Gary Gibson,Gary,Gibson,1982-05-05,75,285,,00-0023327,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/idg307evtinrxpyw8w8g",,17,REG,I01,Gary,GIB666742,,32004749-4266-6742-dc95-0b8e54fb0adc,2005,2005,,
2007,BLT,LS,,70,ACT,Matt Katula,Matthew,Katula,1982-08-22,78,272,,00-0023331,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/os6uzlr4e3qslkrlfdjm",,17,REG,A01,Matt,KAT728875,,32004b41-5472-8875-a592-a7520449d6da,2005,2005,,
2007,BUF,LB,,50,RES,Kevin Harrison,Kevin,Harrison,1981-12-24,72,250,,00-0023342,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxa3gdaoxtbfxojgyoyw",,4,REG,A01,Kevin,HAR602957,,32004841-5260-2957-9766-47ec3618cbf6,2005,2005,,
2007,BLT,NT,,72,ACT,J'Vonne Parker,J'Vonne,Parker,1982-06-07,76,325,,00-0023344,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kgp4khh6frcupy53lwm1",,17,REG,A01,J'Vonne,PAR333592,,32005041-5233-3592-48f5-7a41b82164ab,2005,2005,,
2007,BLT,T,,74,DEV,Mike Kracalik,Mike,Kracalik,1982-09-08,80,337,,00-0023347,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a28syklyoxv0fhmz81vq",,7,REG,A01,Mike,KRA037753,,32004b52-4103-7753-6042-c7a8a71f885e,2005,2005,,
2007,NE,DT,,92,ACT,Santonio Thomas,Santonio,Thomas,1981-07-02,76,305,,00-0023351,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8djak3xxd6n7n5smlmq",,21,SB,I01,Santonio,THO373336,,32005448-4f37-3336-e169-6b9ea1442682,2005,2005,,
2007,CHI,SS,,36,ACT,Brandon McGowan,Brandon,McGowan,1983-09-26,71,207,,00-0023354,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cebjkajuxls4wstpatwu",,17,REG,A01,Brandon,MCG531069,,32004d43-4753-1069-e48b-6ee45fb6f96e,2005,2005,,
2007,GB,T,,62,RES,Junius Coston,Junius,Coston,1983-11-05,75,313,,00-0023361,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guo0v0wmvk1whovzenyq",,17,REG,A01,Junius,COS786458,,3200434f-5378-6458-fe0b-799a2619a1f9,2005,2005,GB,143
2007,PIT,G,,68,ACT,Chris Kemoeatu,Christopher,Kemoeatu,1983-01-04,75,344,,00-0023362,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y7ipr0evw6irotqpnoyx",,18,WC,A01,Chris,KEM089572,,32004b45-4d08-9572-60cc-0ff72e329ce8,2005,2005,PIT,204
2007,BLT,K,,5,ACT,Rhys Lloyd,Rhys,Lloyd,1982-06-05,71,231,,00-0023363,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wj41k7mmf8ggf9ptea9r",,15,REG,I01,Rhys,LLO676464,,32004c4c-4f67-6464-6561-4bf8b67d383c,2005,2005,,
2007,CAR,K,,5,ACT,Rhys Lloyd,Rhys,Lloyd,1982-06-05,71,231,,00-0023363,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wj41k7mmf8ggf9ptea9r",,17,REG,A01,Rhys,LLO676464,,32004c4c-4f67-6464-6561-4bf8b67d383c,2005,2005,,
2007,PIT,WR,,85,ACT,Nate Washington,Nate,Washington,1983-08-28,73,185,,00-0023367,9307,1899df56-d4be-44cf-97be-6d3b484d45ac,7492,4648,2832,,8564,370,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tfd0wzddpwzhmhunbowa",,18,WC,A01,Nate,WAS587797,,32005741-5358-7797-aca9-43fbc1ac507c,2005,2005,,
2007,NE,CB,,28,ACT,Antwain Spann,Antwain,Spann,1983-02-22,72,195,,00-0023376,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbeprg83f6yh5gjzmc3m",,21,SB,I01,Antwain,SPA462616,,32005350-4146-2616-1f06-a4a8289d6621,2005,2005,,
